x_Var1,Var2,Var3,Var4
1567043368.46002,37.8032945793763,-122.409260987145,36.3231859086081
1567043368.51381,37.8032952192143,-122.409255259545,36.3777818167582
1567043368.56737,37.8032960594344,-122.409249497715,36.4516295464709
1567043368.62077,37.8032971587625,-122.409243764346,36.5582072595134
1567043368.67424,37.8032978588093,-122.409237874335,36.5860238326713
1567043368.72773,37.8032987252475,-122.409232119934,36.6671676356345
1567043368.78112,37.8032994648207,-122.409226217639,36.7280987389386
1567043368.82664,37.8033004107999,-122.409220416836,36.8127311086282
1567043368.87998,37.8033012337526,-122.409214530657,36.8797824280336
1567043368.93348,37.8033020890981,-122.409208538579,36.9529984556139
1567043368.98687,37.8033029006726,-122.409202601109,37.0095468433574
1567043369.01765,37.8033036488049,-122.409196543229,37.0579550946131
1567043369.07122,37.8033044188851,-122.409190523835,37.1138190468773
1567043369.1246,37.8033053353376,-122.409184568394,37.20165669173
1567043369.17801,37.8033061321044,-122.409178590775,37.2758449586108
1567043369.21771,37.8033069344764,-122.409172502333,37.3568941056728
1567043369.27117,37.8033077816759,-122.409166462914,37.4329425971955
1567043369.32462,37.8033086620457,-122.409160376455,37.5229602213949
1567043369.37807,37.8033094094083,-122.409154239834,37.5724988225847
1567043369.43154,37.803310260017,-122.409148126503,37.6433510696515
1567043369.46233,37.803311055481,-122.409141887476,37.6949479710311
1567043369.51573,37.8033119345556,-122.409135821257,37.7864444321021
1567043369.56918,37.8033127945301,-122.409129615142,37.8364262906834
1567043369.62259,37.8033136388554,-122.409123507876,37.9108039895073
1567043369.67607,37.803314501655,-122.409117331761,37.9968732390553
1567043369.72955,37.8033152647131,-122.409111194321,38.0602315645665
1567043369.78292,37.8033162476418,-122.409105059833,38.1496793963015
1567043369.82268,37.8033170862788,-122.409098854364,38.2329011848196
1567043369.87613,37.8033178943695,-122.40909267347,38.2956988569349
1567043369.92973,37.803318787322,-122.40908652644,38.3621929958463
1567043369.98303,37.8033195293659,-122.409080372843,38.4347527269274
1567043370.02305,37.8033201929221,-122.409074188257,38.486197033897
1567043370.07649,37.8033211323064,-122.409068107229,38.5847678380087
1567043370.12999,37.803321957927,-122.409062004172,38.6670333864167
1567043370.18334,37.8033227691377,-122.40905578536,38.7299910988659
1567043370.21424,37.8033237125599,-122.409049681098,38.8141660364345
1567043370.2676,37.8033246329397,-122.409043463452,38.892575240694
1567043370.32103,37.8033254654823,-122.409037264023,38.9785733129829
1567043370.37451,37.803326267863,-122.409031125266,39.042689868249
1567043370.42793,37.8033269879204,-122.409025006002,39.1130285775289
1567043370.52583,37.8033284303587,-122.409012762613,39.2207982698455
1567043370.57922,37.8033292127259,-122.409006682779,39.2919119521976
1567043370.63274,37.803330062034,-122.409000576123,39.373820822686
1567043370.66404,37.803330807818,-122.408994416098,39.4609347349033
1567043370.7174,37.8033315759428,-122.408988293245,39.5240744370967
1567043370.77085,37.8033323717243,-122.408982186417,39.6173223573714
1567043370.8163,37.803333129481,-122.408975977297,39.6843024333939
1567043370.86978,37.8033339439492,-122.40896994823,39.7940880032256
1567043370.92316,37.8033347321309,-122.40896374784,39.8460080288351
1567043370.97665,37.8033355397945,-122.408957638734,39.9278266960755
1567043371.03024,37.8033363234041,-122.408951533695,39.9901968147606
1567043371.08355,37.803337066425,-122.408945491856,40.0742309493944
1567043371.1232,37.8033378079194,-122.408939365779,40.1336626298726
1567043371.17703,37.8033385897087,-122.408933204478,40.1941383136436
1567043371.2305,37.8033393817613,-122.408927114644,40.2640679366887
1567043371.28393,37.8033400674686,-122.408920963362,40.3302566818893
1567043371.32359,37.8033407835574,-122.408914906694,40.4113396024331
1567043371.37716,37.8033415086793,-122.408908748388,40.4772835681215
1567043371.43069,37.8033422928338,-122.408902681106,40.5715800411999
1567043371.48399,37.8033430931708,-122.408896654924,40.6493918122724
1567043371.52369,37.8033437769516,-122.40889049103,40.7000111341476
1567043371.57714,37.8033446669507,-122.408884561743,40.7908002277836
1567043371.63062,37.8033454754253,-122.408878540722,40.8836067123339
1567043371.68404,37.803345900634,-122.408872251592,40.8982333755121
1567043371.72372,37.8033466230266,-122.408866200255,40.9851570157334
1567043371.77715,37.8033473369832,-122.408860088126,41.0374129423872
1567043371.83074,37.8033480278086,-122.40885393073,41.1020573340356
1567043371.86142,37.803348736302,-122.408847893094,41.180111175403
1567043371.91487,37.803349436638,-122.40884179336,41.235810498707
1567043371.96836,37.803350176593,-122.408835759186,41.2833235953003
1567043372.02173,37.8033508563948,-122.408829798212,41.3688826290891
1567043372.0752,37.8033515673641,-122.408823733404,41.4390148716047
1567043372.12864,37.8033522503884,-122.408817694846,41.5162971355021
1567043372.18205,37.8033529337893,-122.408811689961,41.6034562429413
1567043372.21392,37.8033536374018,-122.408805659032,41.6653961325064
1567043372.26741,37.8033544499316,-122.408799726719,41.7400167295709
1567043372.32078,37.8033550664117,-122.408793738424,41.811563837342
1567043372.36055,37.8033557547275,-122.408787803377,41.8908080160618
1567043372.41404,37.8033565185925,-122.408781835868,41.9833765411749
1567043372.46763,37.8033571823471,-122.408775867617,42.0314045529813
1567043372.52093,37.8033579295238,-122.408769933069,42.1042737420648
1567043372.57437,37.8033586171608,-122.408764013128,42.1650611553341
1567043372.67232,37.8033599735444,-122.408752134329,42.2949157087132
1567043372.72563,37.8033606938707,-122.408746276749,42.3709956118837
1567043372.82343,37.803362056385,-122.40873461504,42.5172821134329
1567043372.87699,37.8033626822733,-122.408728801462,42.5665272828192
1567043372.93043,37.8033633996643,-122.408722968036,42.6294019930065
1567043372.96119,37.8033641783931,-122.408717186674,42.7119222618639
1567043373.01465,37.803364929599,-122.408711463917,42.7785822059959
1567043373.06811,37.80336551564,-122.408705691497,42.8372761299834
1567043373.10781,37.8033661987778,-122.408700001165,42.9188585290685
1567043373.16127,37.803366922266,-122.408694270793,42.9763852190226
1567043373.21465,37.8033676761221,-122.408688518594,43.0511005623266
1567043373.26807,37.8033682449684,-122.408682802812,43.0967020839453
1567043373.30783,37.8033687907331,-122.408676943701,43.131554688327
1567043373.36127,37.8033695953355,-122.408671408883,43.2101161284372
1567043373.41471,37.803370515242,-122.408665890066,43.3163393493742
1567043373.46821,37.8033711362973,-122.408660316355,43.3842241419479
1567043373.5217,37.8033717796202,-122.408654601447,43.4175986126065
1567043373.57514,37.8033724883098,-122.408649120969,43.5031463969499
1567043373.62864,37.8033731184054,-122.40864345781,43.562025195919
1567043373.71835,37.8033744580967,-122.408632239337,43.6524490360171
1567043373.77183,37.8033752182043,-122.408626749529,43.7250671340153
1567043373.82529,37.803375814539,-122.408621207863,43.7898972993717
1567043373.86496,37.8033764113794,-122.408615561762,43.8459546333179
1567043373.91834,37.8033771614167,-122.408610161751,43.9314889824018
1567043373.97182,37.8033777675625,-122.40860470013,43.9779961006716
1567043374.01727,37.8033783906644,-122.408599278136,44.0278703914955
1567043374.07075,37.8033791410129,-122.40859383077,44.0654278201982
1567043374.12418,37.803379896408,-122.408588614305,44.1861882312223
1567043374.16964,37.8033803035806,-122.408583086129,44.1737292893231
1567043374.22311,37.8033809566037,-122.408577670725,44.2173213064671
1567043374.28665,37.8033819371365,-122.408572688135,44.3652588352561
1567043374.33213,37.8033825284267,-122.408567234766,44.403712855652
1567043374.43108,37.8033834382581,-122.408556714451,44.5320371482521
1567043374.48447,37.8033844048806,-122.408551905309,44.6987881939858
1567043374.53792,37.8033848682362,-122.40854651999,44.6614802964032
1567043374.63577,37.8033859582948,-122.408536428859,44.8335749451071
1567043374.68925,37.8033862472918,-122.408531349146,44.8254649844021
1567043374.74268,37.80338683008,-122.408526335845,44.8781508877873
1567043374.77355,37.8033876983155,-122.408521800989,45.0122263226658
1567043374.82713,37.8033882204614,-122.408516777149,45.0840603653342
1567043374.88045,37.8033886284632,-122.40851193964,45.1368221491575
1567043374.92589,37.8033896400819,-122.408507247242,45.2211133986712
1567043374.97932,37.8033903198472,-122.408502544226,45.2944029262289
1567043375.03278,37.8033903974159,-122.408497612643,45.2795808836818
1567043375.08643,37.8033904889422,-122.408492924701,45.3233142532408
1567043375.13986,37.8033911628623,-122.408488301159,45.4258872680366
1567043375.19349,37.8033914360821,-122.408483663311,45.4261028924957
1567043375.22426,37.8033917126418,-122.408479095267,45.4474619394168
1567043375.27765,37.8033921422625,-122.408474529928,45.5233003599569
1567043375.33105,37.8033926003689,-122.40847012631,45.6132872309536
1567043375.38441,37.803393070702,-122.408465642588,45.6629833392799
1567043375.4299,37.8033934529529,-122.408461270581,45.728181341663
1567043375.48329,37.8033939087177,-122.408456854994,45.7464748667553
1567043375.52308,37.8033942850013,-122.408452533773,45.7849130472168
1567043375.57661,37.8033946510367,-122.408448316798,45.8658308442682
1567043375.63003,37.8033950595263,-122.408444045251,45.8935319464654
1567043375.68341,37.8033954533641,-122.408439903384,45.9506635889411
1567043375.77348,37.8033961837147,-122.408431761558,46.02883571852
1567043375.82693,37.8033965677377,-122.408427831847,46.0886463820934
1567043375.88033,37.8033966919094,-122.408423909197,46.148746015504
1567043375.92578,37.803397002795,-122.408420087253,46.1890311334282
1567043375.97914,37.8033973053181,-122.408416265331,46.2102270862088
1567043376.03262,37.8033976011566,-122.408412580607,46.262080273591
1567043376.13091,37.803398526029,-122.408405225501,46.3149169227108
1567043376.17625,37.8033986930438,-122.408401939068,46.3846947764978
1567043376.27419,37.8033994099142,-122.408395131813,46.4510405967012
1567043376.32772,37.803399706687,-122.408392017942,46.4856888987124
1567043376.38102,37.8033999519544,-122.408388879871,46.5441499277949
1567043376.43453,37.8034003288439,-122.408385735316,46.5661379154772
1567043376.50968,37.8034009510641,-122.408379797648,46.6483978340402
1567043376.56382,37.8034013233108,-122.408376914383,46.6820082878694
1567043376.61726,37.8034015952521,-122.40837409476,46.7047453373671
1567043376.67076,37.8034018746557,-122.408371444199,46.7460040617734
1567043376.7242,37.8034021256476,-122.40836876107,46.75645471178
1567043376.77757,37.803402355873,-122.408366088448,46.7628678269684
1567043376.83105,37.8034025989707,-122.408363495258,46.8035128870979
1567043376.86187,37.8034028156426,-122.408361081982,46.8387361085042
1567043376.91537,37.8034030670616,-122.408358682162,46.8658005101606
1567043376.96881,37.8034032917052,-122.408356410311,46.8944036383182
1567043377.02236,37.8034036756963,-122.408353976738,46.9168218122795
1567043377.06772,37.8034037583398,-122.408351878515,46.9415691848844
1567043377.12113,37.8034040791754,-122.40834969217,46.9559851875529
1567043377.1747,37.8034043534933,-122.408347641162,46.9911837223917
1567043377.27251,37.8034047932353,-122.408343767855,47.0172135997564
1567043377.32594,37.8034048385564,-122.408341998733,47.0437140539289
1567043377.37928,37.8034050242098,-122.40834017093,47.056533115916
1567043377.43282,37.8034051709885,-122.408338518133,47.056277426891
1567043377.48665,37.8034053950776,-122.408336820434,47.0724761486053
1567043377.56199,37.8034059913221,-122.408333426695,47.147617764771
1567043377.6154,37.8034060184373,-122.408332004157,47.1447426881641
1567043377.66899,37.8034060863822,-122.408330585999,47.1662988550961
1567043377.72225,37.8034061524599,-122.408329182889,47.1570404758677
1567043377.77575,37.8034061714929,-122.408328139092,47.2233434347436
1567043377.82919,37.8034061692191,-122.40832700906,47.248595148325
1567043377.88262,37.8034061647593,-122.408325848688,47.2445016251877
1567043377.92846,37.803406422337,-122.40832459913,47.2608961760998
1567043377.98184,37.803406277106,-122.408323708336,47.2263924768195
1567043378.03529,37.8034064113905,-122.408322656483,47.2586751766503
1567043378.11052,37.8034066833899,-122.408320816368,47.2707374440506
1567043378.16622,37.8034069171092,-122.408319861225,47.2938561867923
1567043378.21964,37.8034069457963,-122.408319121477,47.2917608199641
1567043378.27318,37.8034070177278,-122.408318360941,47.2976096011698
1567043378.31271,37.8034071985667,-122.408317500142,47.310784923844
1567043378.36613,37.8034072307596,-122.408316796091,47.340276976116
1567043378.41959,37.8034073690742,-122.408316124561,47.3256513774395
1567043378.47316,37.8034073557555,-122.408315483612,47.325666077435
1567043378.52649,37.8034074054886,-122.408314873966,47.3514915313572
1567043378.55733,37.8034075304674,-122.40831428098,47.3398866895586
1567043378.61084,37.8034079227839,-122.408313987827,47.3690872238949
1567043378.66435,37.8034079441295,-122.408313465544,47.3734516520053
1567043378.71776,37.8034080055587,-122.408312922543,47.3734368085861
1567043378.77121,37.8034081676681,-122.408312358262,47.3901692852378
1567043378.8247,37.8034081994781,-122.408311856185,47.405460764654
1567043378.87814,37.8034081552662,-122.40831136899,47.404213978909
1567043378.91775,37.8034081921918,-122.408310830111,47.4083549333736
1567043378.97123,37.8034083335866,-122.408310324693,47.4199099801481
1567043379.02468,37.8034084066362,-122.408309798365,47.4304389171302
1567043379.07814,37.8034084881362,-122.40830920314,47.4291200563312
1567043379.11781,37.8034085430499,-122.408308678886,47.4262994788587
1567043379.17128,37.8034086056708,-122.408308206822,47.4294013511389
1567043379.22469,37.8034087474083,-122.408307595181,47.4508858947083
1567043379.27819,37.8034088417317,-122.40830696981,47.456581399776
1567043379.30901,37.8034088936012,-122.408306311958,47.4520688625053
1567043379.36365,37.8034089604061,-122.40830558837,47.4431264512241
1567043379.41703,37.8034090356849,-122.40830484907,47.4850439820439
1567043379.47042,37.8034090994243,-122.408304020942,47.4683705633506
1567043379.52394,37.8034091949175,-122.40830322304,47.4778446871787
1567043379.57734,37.803409373947,-122.408302346102,47.5035033393651
1567043379.63075,37.8034093686206,-122.408301523922,47.4983611134812
1567043379.68428,37.8034094608197,-122.408300523273,47.4993758760393
1567043379.73769,37.8034094795978,-122.408298674774,47.4931876193732
1567043379.76855,37.8034096555154,-122.408297619192,47.5266000330448
1567043379.82193,37.8034098044714,-122.408296517395,47.5273660188541
1567043379.8755,37.8034098333718,-122.408295424875,47.5260953782126
1567043379.92081,37.8034100926159,-122.408294168076,47.5402632392943
1567043379.97438,37.8034101961841,-122.408292980014,47.5645662024617
1567043380.02765,37.8034103466661,-122.408291617398,47.5785932121798
1567043380.08113,37.8034105781463,-122.408290261984,47.5923146130517
1567043380.1346,37.803410754225,-122.408288895409,47.6054561901838
1567043380.18988,37.8034108233205,-122.408287475072,47.6075928444043
1567043380.22947,37.8034110480367,-122.408285900978,47.6304421341047
1567043380.28292,37.8034111619138,-122.408284367761,47.6510807508603
1567043380.3364,37.803411398666,-122.408282795549,47.6712785204872
1567043380.38982,37.8034115432527,-122.408281087883,47.6880636941642
1567043380.42948,37.803411863185,-122.408279366585,47.725787174888
1567043380.48292,37.8034121670818,-122.408277584628,47.7516322815791
1567043380.53653,37.8034123400551,-122.408275725623,47.7473040260375
1567043380.58993,37.8034126041049,-122.408273881946,47.7569075180218
1567043380.62969,37.8034128172096,-122.408271962943,47.7958095883951
1567043380.68305,37.803413092217,-122.408269962112,47.8128666291013
1567043380.73659,37.803413397681,-122.408267871596,47.8185817850754
1567043380.79011,37.8034136185091,-122.408265806254,47.8521659392864
1567043380.82968,37.8034137909539,-122.408263622763,47.8835684563965
1567043380.88312,37.8034140308061,-122.408261344022,47.8930633384734
1567043380.9367,37.803414177821,-122.408259112672,47.92035539262
1567043380.96744,37.8034145607488,-122.408256777084,47.9644156442955
1567043381.02084,37.8034147546555,-122.408254377827,47.9886130746454
1567043381.0744,37.8034150103847,-122.408251963268,48.0090267695487
1567043381.12774,37.803415347062,-122.408249362257,48.0347010148689
1567043381.18114,37.8034156472562,-122.408246806427,48.0766175435856
1567043381.23477,37.8034159667376,-122.408244205302,48.1130682136863
1567043381.28803,37.8034163279447,-122.408241510785,48.123527277261
1567043381.31886,37.803416605959,-122.408238637021,48.1638253685087
1567043381.37231,37.8034167029613,-122.408235742647,48.2164691993967
1567043381.42577,37.8034174452727,-122.408232827685,48.1816948959604
1567043381.46548,37.8034175767202,-122.408229732173,48.2236153269187
1567043381.51884,37.8034179866982,-122.408226676902,48.207813706249
1567043381.57245,37.803418488173,-122.408223554647,48.2003054190427
1567043381.62574,37.8034188641564,-122.408220426967,48.2172833168879
1567043381.67921,37.8034192893171,-122.40821736171,48.328754873015
1567043381.77713,37.8034203386244,-122.408210761266,48.3409451665357
1567043381.83068,37.8034207383281,-122.408207332995,48.3597133550793
1567043381.92839,37.8034216992269,-122.408200453938,48.3456612601876
1567043381.98186,37.8034222773624,-122.408196909666,48.3260745741427
1567043382.03525,37.8034226718187,-122.408193179019,48.3402629485354
1567043382.06608,37.8034232171633,-122.408189541075,48.331617962569
1567043382.11948,37.8034237718611,-122.408185769806,48.3279174715281
1567043382.17304,37.8034243153451,-122.408181869163,48.3368874620646
1567043382.21265,37.8034249374671,-122.408177901567,48.3421102296561
1567043382.26621,37.8034255006504,-122.408173935692,48.3375477455556
1567043382.31967,37.8034260713697,-122.40816978986,48.3834017962217
1567043382.37308,37.8034266669311,-122.408165753963,48.3732227105647
1567043382.41267,37.8034272962138,-122.408161716309,48.3577565662563
1567043382.46633,37.8034278863278,-122.408157468825,48.3818056182936
1567043382.51968,37.8034285407717,-122.408153262565,48.3795965267345
1567043382.57319,37.8034290632012,-122.40814902139,48.3767919931561
1567043382.62665,37.803430042932,-122.408144646208,48.2386827133596
1567043382.68011,37.8034306030598,-122.408140266386,48.234628197737
1567043382.73351,37.8034311748004,-122.408135763751,48.2580757793039
1567043382.82333,37.8034323780666,-122.40812661901,48.2828952390701
1567043382.8769,37.803432988065,-122.408121821823,48.2867209268734
1567043382.93028,37.8034335450172,-122.408117040947,48.3023215364665
1567043382.96997,37.803434290454,-122.408112241544,48.3302223114297
1567043383.02332,37.8034351181233,-122.408107565771,48.3481586761773
1567043383.07696,37.8034358316469,-122.408102760955,48.3655133713037
1567043383.12221,37.803436502362,-122.408098006286,48.3614133577794
1567043383.17573,37.8034370989633,-122.408093110868,48.3548435037956
1567043383.22932,37.8034377242465,-122.40808819636,48.3619833001867
1567043383.27471,37.8034383610869,-122.408083200123,48.3611241141334
1567043383.32813,37.803438981862,-122.40807818957,48.3820148734376
1567043383.41798,37.8034403540584,-122.408067910689,48.4397296383977
1567043383.47145,37.8034411489506,-122.408062712347,48.45818896126
1567043383.52478,37.8034418210197,-122.408057535849,48.4905792670324
1567043383.57838,37.8034425674006,-122.408052289819,48.519773138687
1567043383.6761,37.803443871714,-122.408041617564,48.6058922801167
1567043383.72967,37.8034445993364,-122.40803630017,48.618798087351
1567043383.82738,37.8034460778239,-122.408025551156,48.6931368643418
1567043383.85826,37.8034466318301,-122.4080201211,48.749544874765
1567043383.91171,37.8034473582141,-122.408014552146,48.774830210954
1567043383.96511,37.80344815817,-122.408009076636,48.8028318239376
1567043384.01054,37.8034488188684,-122.408003491769,48.8422783780843
1567043384.06399,37.8034495452436,-122.407997907854,48.8807674888521
1567043384.11742,37.803450223205,-122.407992280365,48.917275221087
1567043384.17082,37.8034509793626,-122.407986632407,48.9471766809002
1567043384.22432,37.8034517044803,-122.407981010139,49.0026810821146
1567043384.26972,37.8034524837477,-122.407975356652,49.0427211523056
1567043384.30078,37.8034532977465,-122.407969647823,49.0701754428446
1567043384.35402,37.8034540536989,-122.407963951818,49.1065085809678
1567043384.4075,37.8034547253086,-122.407958165673,49.167629362084
1567043384.46086,37.803455502726,-122.407952354513,49.1896890942007
1567043384.51435,37.8034562399829,-122.407946531322,49.2425823556259
1567043384.56776,37.8034569578117,-122.407940716381,49.2823601793498
1567043384.6075,37.803457713279,-122.407934852892,49.320363634266
1567043384.6609,37.8034584654061,-122.407929067158,49.3646679762751
1567043384.71437,37.8034591983491,-122.407923143013,49.3984858440235
1567043384.76773,37.8034600278587,-122.407917269056,49.44601851888
1567043384.82119,37.8034607118396,-122.407911355327,49.4805164821446
1567043384.86666,37.8034614896399,-122.407905437637,49.5372535968199
1567043384.92047,37.8034623199799,-122.407899525481,49.5903948806226
1567043384.97358,37.8034630680633,-122.407893609617,49.6309206048027
1567043385.01908,37.8034637555365,-122.407887706165,49.6665591448545
1567043385.07248,37.8034646148927,-122.407881704858,49.6984896808863
1567043385.12599,37.8034653161416,-122.407875725588,49.7430291753262
1567043385.22387,37.8034668195723,-122.407863682609,49.8272111993283
1567043385.2692,37.8034676291542,-122.407857721599,49.8697040621191
1567043385.36706,37.8034691798713,-122.407845655633,49.9434957709163
1567043385.42052,37.8034699376274,-122.407839644628,50.0068668173626
1567043385.47392,37.8034706356648,-122.407833581099,50.0418325094506
1567043385.52738,37.8034713601806,-122.407827558143,50.0874893851578
1567043385.60267,37.8034728283154,-122.407815446299,50.160819593817
1567043385.65602,37.8034735323816,-122.40780939056,50.2145531270653
1567043385.70941,37.8034742447473,-122.407803230652,50.2621055589989
1567043385.76344,37.8034750355067,-122.407797099715,50.3108593272045
1567043385.8173,37.8034756958327,-122.407790966815,50.3206376582384
1567043385.87075,37.8034765037636,-122.407784801995,50.3599310591817
1567043385.92423,37.803477255729,-122.407778638007,50.4155258545652
1567043385.95503,37.8034779340754,-122.407772484593,50.4697722326964
1567043386.00853,37.8034787157635,-122.407766318675,50.5027128150687
1567043386.06195,37.8034794408689,-122.407760139163,50.5234814556316
1567043386.11538,37.8034802426554,-122.407753981785,50.5849935794249
1567043386.16076,37.8034809468075,-122.407747751707,50.6379760913551
1567043386.21425,37.8034817222361,-122.407741581436,50.6891828859225
1567043386.26768,37.8034824327483,-122.407735312182,50.743408693932
1567043386.36548,37.803484028017,-122.407722858961,50.8405088791624
1567043386.41892,37.8034847788247,-122.407716541441,50.8641963070258
1567043386.47238,37.8034855512097,-122.407710298864,50.9039033697918
1567043386.52588,37.803486381268,-122.407704027975,50.9510159483179
1567043386.6237,37.8034878739006,-122.407691473033,51.0189201310277
1567043386.65453,37.8034886669259,-122.407685177095,51.0802353667095
1567043386.70806,37.8034894623619,-122.407678833448,51.1264344500378
1567043386.76136,37.8034903210287,-122.40767249937,51.1508148768917
1567043386.81484,37.8034910902182,-122.407666145934,51.1844010232016
1567043386.86819,37.8034918579403,-122.407659681174,51.2361717447639
1567043386.92168,37.8034926622303,-122.407653254188,51.2897564806044
1567043386.97516,37.8034934143196,-122.407646917808,51.319992092438
1567043387.02073,37.8034941930742,-122.407640514169,51.3567931661382
1567043387.07404,37.8034949906198,-122.407634217812,51.3921888619661
1567043387.17182,37.8034965891654,-122.407621446761,51.4639933025464
1567043387.20266,37.8034973436936,-122.407615046141,51.5047713657841
1567043387.25618,37.8034981818059,-122.407608589608,51.5442285761237
1567043387.30962,37.8034989282317,-122.407602123779,51.5911814132705
1567043387.36355,37.8034997497655,-122.407595613369,51.6390423160046
1567043387.40346,37.8035005026162,-122.407589133271,51.6957966154441
1567043387.45698,37.8035013515665,-122.407582631717,51.7483568778262
1567043387.51046,37.803502121943,-122.407576146769,51.7883110810071
1567043387.56397,37.8035029306933,-122.407569627865,51.827024590224
1567043387.61736,37.8035038386086,-122.407563008228,51.8645441588014
1567043387.67084,37.8035044864666,-122.407556643808,51.9239194290712
1567043387.70169,37.8035053992872,-122.407549928921,51.9412624035031
1567043387.75506,37.8035062384306,-122.407543376404,51.9777546795085
1567043387.80856,37.8035071276744,-122.407536819409,52.0269210999832
1567043387.86197,37.8035079684345,-122.407530213071,52.054398666136
1567043387.91546,37.8035087186275,-122.407523676745,52.103959213011
1567043387.96886,37.8035095560973,-122.407517071234,52.1476578135043
1567043388.00854,37.8035104182552,-122.40751047257,52.1895213862881
1567043388.06194,37.8035111235287,-122.407503969339,52.2187453396618
1567043388.11545,37.8035117776872,-122.407497390754,52.2530890535563
1567043388.169,37.8035125630727,-122.407490819018,52.2983394563198
1567043388.20865,37.803513486861,-122.407484194002,52.330533365719
1567043388.26203,37.8035142309689,-122.40747763699,52.3442317983136
1567043388.31549,37.8035151189255,-122.407471042735,52.3603013334796
1567043388.36905,37.8035159698028,-122.407464247339,52.4631615420803
1567043388.42251,37.8035168209007,-122.407457584373,52.5219073640183
1567043388.45318,37.8035176507096,-122.407450982034,52.5548925437033
1567043388.50661,37.8035184917208,-122.407444313263,52.5835627140477
1567043388.56003,37.8035198589205,-122.407437510965,52.6850761109963
1567043388.6139,37.8035204979895,-122.407430959315,52.6887013874948
1567043388.66727,37.8035211779427,-122.407424480212,52.7778603266925
1567043388.72076,37.803522178688,-122.407417832314,52.820389688015
1567043388.7742,37.8035232463579,-122.407411159068,52.8761292118579
1567043388.84937,37.8035248751451,-122.407397719266,53.0040983343497
1567043388.9028,37.8035261507091,-122.407391079318,53.0316486693919
1567043388.95626,37.8035271526279,-122.407384491431,53.0663215517998
1567043389.0017,37.8035281190709,-122.407377754864,53.1301536057144
1567043389.05518,37.8035289645297,-122.407371139944,53.1804556436837
1567043389.10864,37.8035298113335,-122.407364476249,53.2334929825738
1567043389.16216,37.8035306535019,-122.407357771688,53.270174164325
1567043389.21561,37.8035317808198,-122.407351185728,53.2925700759515
1567043389.27926,37.803532533817,-122.407344515596,53.367211013101
1567043389.31892,37.8035333624979,-122.407337858293,53.4472080143169
1567043389.37253,37.8035344185046,-122.407331300766,53.4619045211002
1567043389.42592,37.8035354990279,-122.407324716704,53.4916788218543
1567043389.47927,37.8035363538445,-122.407318097511,53.5608126437292
1567043389.51895,37.8035372839571,-122.407311495482,53.6014279751107
1567043389.57245,37.8035382587387,-122.407304910467,53.6284140171483
1567043389.62591,37.8035391425337,-122.407298194795,53.7931566117331
1567043389.67926,37.8035400240848,-122.407291573325,53.8382010944188
1567043389.71911,37.8035410550078,-122.407285065056,53.886377396062
1567043389.77245,37.803541989535,-122.407278547531,53.9257392063737
1567043389.8259,37.8035428778863,-122.407272010721,53.9378624949604
1567043389.8793,37.8035437379577,-122.407265492283,53.9973643226549
1567043389.919,37.8035446019592,-122.407258942781,54.0619930848479
1567043389.9725,37.8035455156734,-122.407252417171,54.1058770818636
1567043390.02594,37.8035464570456,-122.407245879134,54.1563892634585
1567043390.05669,37.8035473911096,-122.407239465977,54.2106906827539
1567043390.11013,37.8035482936094,-122.407233005905,54.2728036697954
1567043390.16583,37.8035491089025,-122.407226476669,54.3220111662522
1567043390.21925,37.8035501533988,-122.407220099817,54.3212886545807
1567043390.27277,37.8035510129116,-122.407213651579,54.3407438369468
1567043390.32621,37.8035518502444,-122.407207231558,54.3794849356636
1567043390.37961,37.8035526787628,-122.407200812304,54.4329681508243
1567043390.41038,37.8035535446376,-122.407194459377,54.5039916718379
1567043390.46413,37.8035544806991,-122.407188204317,54.5275709591806
1567043390.5176,37.8035552817361,-122.407181847143,54.5770052280277
1567043390.55722,37.8035561971119,-122.407175562841,54.6099272044376
1567043390.61067,37.8035570674573,-122.407169305557,54.6551500419155
1567043390.66423,37.803557929309,-122.407163057138,54.6923525314778
1567043390.71767,37.8035587739574,-122.407156850448,54.7607402112335
1567043390.7713,37.8035596625904,-122.407150714563,54.7943772282451
1567043390.82469,37.80356050663,-122.407144443687,54.8343656137586
1567043390.87794,37.803561377313,-122.407138349135,54.8553030053154
1567043390.93148,37.8035621827585,-122.407132072815,54.8940882980824
1567043391.02935,37.8035638063525,-122.407119864384,54.983393327333
1567043391.08272,37.8035646891165,-122.407113791208,55.0262347953394
1567043391.1583,37.8035662024932,-122.40710157366,55.1010272428393
1567043391.21184,37.8035670102975,-122.40709567985,55.1382874110714
1567043391.26525,37.8035677960832,-122.407089686695,55.1782639473677
1567043391.30499,37.8035685360233,-122.407083731285,55.2124625295401
1567043391.35838,37.8035693093918,-122.407077881877,55.2600972829387
1567043391.41184,37.8035700599051,-122.407071960439,55.3106579864398
1567043391.46533,37.8035708042122,-122.407066145494,55.3397841127589
1567043391.50497,37.8035715691931,-122.40706019599,55.381728651002
1567043391.55836,37.80357231872,-122.407054403547,55.4122977340594
1567043391.61184,37.8035729742472,-122.40704858126,55.4678103197366
1567043391.66529,37.8035737208193,-122.407042901786,55.5109467599541
1567043391.71875,37.803574362098,-122.407037122671,55.5498553160578
1567043391.77227,37.8035750706802,-122.407031423001,55.5871283141896
1567043391.82564,37.8035758120646,-122.407025837088,55.6410644752905
